x,y
0.6458292930716967,2.093071119204321
-1.1577712962426698,1.7864072297763496
-0.8130591105589553,-0.7129658716854919
0.5034946405606122,-0.31166018334651646
1.766398238967843,2.494041522218148
0.2696958434557133,0.0034231500949325477
-0.15263021720935432,0.9969977705127223
-0.4405747891509933,0.39553102286117603
-0.821463824131069,0.2888250523780719
0.5768332020007968,1.549499091587084
-1.2629217864124902,-1.6748680727114786
1.077089833716626,2.484466988751706
0.1201854564147664,0.8269178814340503
0.1858401324723932,1.2114706120188041
-0.9300268670260262,1.7165076415656788
-1.6279982800266355,-0.35379216946035696
1.150196128339701,1.0413889527778466
0.8434175660940466,1.4379300161048036
0.27831806312333074,-0.37795385825547667
-0.33340642576483426,0.9269191565046009
0.3052735519797084,0.42338000775668494
0.9539092618087291,2.292300203911862
-0.3172513858591731,-0.35723646215613325
0.21636263756343532,0.3638632576011842
0.4199303735675306,0.3587900455884735
0.7439109541135697,0.09393980419971504
0.15188588894823468,0.31304223584723034
1.5137925683557738,1.8222463645793612
-0.2932304255604763,0.7331172535322097
-1.2635916457108192,0.9739694324001127
1.0125454096038706,1.3544033788267074
0.3080305120526046,-0.10606331162050964
0.7235076973021044,0.9740117295468835
-0.014081048865133172,-0.21489903534012633
0.5550608579680008,2.1782462577867605
-1.1738536458533502,0.48719859841754665
-0.2574627492314744,-0.5993446517727188
-0.6219581622416148,1.1270482041515464
0.08718561574182943,-0.07705462832090682
0.43199111172020366,1.2593104169914469
-0.6259544037595277,0.7809499414043284
0.19521730731003684,0.1251294668497991
0.6060906368651112,1.1279946445719737
-0.777671805203177,0.8390973846730622
-0.3964954307893575,0.7117898909500301
0.5004778494409047,3.1750517223810775
1.686979875164981,2.28032695033483
0.221612617547402,1.1513036276864854
0.07365101618906073,1.3957740524921352
1.2799149466994066,1.3331493619943184
-0.3268971627091057,0.19182839989475742
0.011534328802014531,0.9460659489591096
1.5950495895733865,0.945491201070559
-2.017212850720381,0.181561258566468
-0.7450072770291924,-0.31152977837186535
-1.2685563353767875,-1.2103019521407652
-1.4046864640233367,-0.0019993011757279966
-0.883277757514898,0.8947336369370046
0.4102408042165526,1.251577082843098
0.7822882760083824,0.11159037275088257
-1.033637342542896,0.27837724527889374
-1.1470946649020026,-0.231678928700787
0.3982793029560686,0.5295885353389116
-2.6428823994017963,0.7246006134381289
-0.5241600398387545,-0.001058401215924043
