uniform,normal
12.386216755877118,21.871335790657092
24.04445953389741,26.901766616298026
38.26792640702011,32.99024079681237
21.8729659572358,19.553502385297833
21.356999095051513,24.90967880992749
29.22254649924423,19.62675131545689
24.943755501481846,18.438840950136672
17.2222384156186,25.92447147196185
26.432361683659806,19.521537360401123
29.894062985431916,17.42771128374227
19.402120212816488,14.406020103117065
28.388032939688447,7.611537816876631
16.83939576681089,12.553257087209772
11.599413683546159,25.893825910651202
32.346735093407574,13.348104856327542
24.197996156954417,16.09400255301631
35.636895569481155,15.059976848970821
35.128556679267696,15.682004748945584
31.536428488876933,25.62509219810404
19.669903392023166,10.200232312481495
30.13751995075438,19.05268353946145
26.298937168651648,21.652904411628224
35.025644110302615,17.26499411870616
11.442200511723579,16.687248975009947
14.641720163481274,12.205300961577722
18.7655010170496,22.40197112028305
39.0957815483752,18.163881695511986
12.944572103888515,9.555931374303164
15.15333756691054,17.077885723391574
12.594356718061583,28.312135514259147
18.191283950163562,19.95438481651443
15.633398114847944,19.15158493137073
20.43472194302489,18.834829144937085
18.46392232180972,31.26588041000699
14.454611564431952,20.06935763671838
17.566465830846692,17.414653640592764
10.026602362397016,25.181412864808642
30.173358538418174,27.119596534298317
37.50994078916423,29.1606817180165
32.90685897581317,20.053365325619342
31.712396650799917,18.88403402999989
34.73286873413488,21.31186986877691
30.424158273965023,26.799419136363284
27.941000925466234,13.115141251874341
30.976223977196348,23.486854195129578
28.176805365357712,25.79752961126014
18.147472377015475,23.38140325475584
19.902877392335338,30.93854071495496
14.656641795319013,22.68448940222581
19.688252049990503,18.851609309363074
18.961724495534526,16.948080375890445
35.20749535224623,10.613414928426703
10.211528906861162,22.120762835635603
18.862259548937978,12.486021061353114
32.97102808843391,23.368866561255768
30.729119550071808,22.58498244725957
36.849411375156365,15.8878836694746
24.8617613159458,18.510454960560004
25.496641212105867,14.28600400465216
11.858717525408938,19.133057865937477
24.42034772530138,29.100392979830062
11.476381741516008,24.721912464161377
27.818623865779863,15.250449736223203
31.618294939271085,19.408873270259203
11.90229473455937,16.858210848906186
25.99488244460985,26.23885711981334
23.572985419472836,23.320816936370086
29.75770071407248,16.877395211021266
11.672834689080826,22.90704857471771
18.661379826197667,14.333735249013237
10.088110618016668,27.98400284604466
32.88761238636922,14.060888462348036
38.028162642686226,19.896959304160816
38.06309227181025,24.80399620195994
39.37927625395489,18.260192173758977
29.654746879228497,17.57252938123777
32.51834499929424,18.147124725849864
16.227426022111572,28.48314486139134
38.294712327255866,19.05301055940718
36.90600975011678,27.379611145023283
17.861463836812604,12.212826857605119
38.280119241422575,17.658963679897624
16.95945106724688,23.63875990203253
17.729955574162645,20.485400617227178
36.93217594781047,21.72037788689418
14.552003075506512,21.79241885920046
34.15885331757808,16.053502749107402
27.691102859328467,22.595623482136688
23.187983486906894,16.00542646761777
18.734634853686224,24.542249147694804
28.22593938980684,28.226278213394895
25.163239166561183,19.700453032443217
13.779171367309303,24.43383097528892
12.969114295621294,14.472232887031545
19.683437154675033,15.97138944219683
34.608300516408065,19.84476160865729
17.733373347405234,20.45311449076403
15.87097920303161,25.150888948964248
18.502934342106514,16.32732233854598
16.462720951203252,28.095530944583626
