uniform,normal
16.00142449402326,19.310569912552257
20.24157779016206,22.610109876625575
29.726965714987827,23.723792709898305
19.398023092749952,17.58070143633889
26.22976119161141,16.058826647494143
38.383538319445194,17.56111849957593
37.91676109000458,20.123431399781005
13.803549221715691,25.878703940773228
30.36104729047601,20.777162033913857
11.376784598694313,23.002358605507037
13.038614774126424,19.292652326221226
12.891159727650827,16.777603401964686
33.459115542188734,22.667764997457414
15.949223124469478,12.473437046091192
29.529390809345504,18.620731537911364
15.511449125644088,16.543172369365827
18.288884125112798,22.30851726970377
11.510144333807842,24.5462767353398
35.08251369247685,18.67449218158757
11.415063475789959,26.127354984970722
13.188324164829517,19.893456701548377
11.065966054454082,16.650267782733607
15.552180151032346,18.078732976853846
27.266073162987695,25.83690078170058
21.798071311399163,16.31107435019006
17.433442880439124,16.72753114513781
28.3392433026468,16.868858450923135
22.814793383468125,26.36884250582901
18.50620679120622,24.017469784397065
15.57921512295728,16.488517895851288
18.775799311035502,22.409597906011054
27.861392372219587,22.704350246203784
35.46241933052252,20.07689072117471
32.81203354497205,14.554369653727214
32.80022928653554,14.952277480148549
19.171784741182975,15.181674011398293
15.595214309561864,17.57276871707226
24.37689765919958,12.637944429983607
39.60144464087584,13.14183358677495
36.33211137653953,21.28903183115712
24.18136396833613,17.681668868111935
23.50885682496865,17.306267435169897
31.933922818608316,19.906765266447806
33.79341505941626,20.112908381701224
38.12406577038619,21.24765635575913
24.334763254931765,3.791500512561889
13.888706202375232,20.010119547304825
21.128630466862436,14.943480475380003
18.50522782788085,14.497210926365774
28.58422134354256,15.152114391462899
27.48260576675532,21.917045820658828
22.40557827075366,22.930484269291245
11.583360008815838,26.828377090696815
28.710917071626152,17.763961836891582
28.799463561690462,18.33401588929017
25.279528860598397,23.473936598395984
26.74403619514276,21.76328549056023
33.033380760216176,22.612160037428147
27.054705299696835,25.262582768719938
14.23474230063,20.64146275613689
25.21727625012107,13.455237251291283
22.761816962700465,20.563275654862764
23.249345633916928,17.18582477711236
39.56962467215113,21.09465174282674
33.37650176848031,23.38746558116354
11.03344260315531,18.464942069981166
37.3106482362993,18.500467368391874
25.06514147333965,18.831336207953136
35.78505787821511,14.272955605671497
16.794895095931775,21.790413679513446
33.866791603410796,31.07916027401049
24.352779770595745,21.451320934921274
17.701393061410755,15.071080821784044
16.656333470717982,22.14025019062777
28.553178357543768,17.51011019635216
13.256911019230168,14.137002463026995
21.93374709293083,16.10285422234582
33.09696251478833,18.879101195203496
10.129529817942867,14.586687665907242
38.83441618740464,20.79502090043972
31.36065713949088,15.014788596153846
16.70450766617985,10.97574312952015
31.925186217281556,24.247721567885236
29.918204456329985,27.4775397791705
30.8408196901178,23.860208896816225
25.5327438130464,25.000784724902815
35.906563317802934,20.257538278128237
21.803474724208872,17.031417949431845
20.677206108183576,15.518509873829544
32.33481164115286,24.352681841507327
12.439189155742891,11.771240812874355
21.648326136997703,17.583021874460737
36.05761396823493,21.126940116037105
19.848454544731965,22.945500344103046
39.19274162640262,23.893323715019594
25.669127793618273,29.340388913856742
39.00778958107914,15.186079071228018
24.702390131475212,18.620334632537705
35.59085991106694,22.715738653263436
15.33893619828892,16.05214291424738
24.223113640283803,21.576990826369137
10.865694583289908,16.120056635416496
21.70167943570206,12.614341886162086
17.657268798263935,27.79933585031758
38.43501919955072,16.801857355595438
12.577468744714686,19.17145194521641
15.438514263259714,18.828073859224755
35.11370289735518,14.375629569042125
27.98720332393709,26.374469505229868
13.279172495297136,21.363309599575793
12.522186592043514,4.644113266905558
27.397969375955473,30.312225241824798
33.533574714770616,20.53673983309457
22.34967040002033,12.381412540672743
21.478081745170073,24.23028233143358
34.316761857058,21.09439105344135
18.543653667832263,25.300328172721233
16.29195005730152,19.272933387350307
17.411302799044687,27.370783812591217
32.93708558406291,22.83219284456579
27.659192001693064,21.243920693548056
32.6789576425581,32.09388485279061
32.01557376208595,21.881753608122168
29.629767602200197,21.285240076755123
26.262266106757863,23.27007501542806
31.70704423816115,21.632910069507982
35.285669570302716,23.771152318843257
10.383201045188638,16.171191910311837
27.33304727799671,23.251448564557872
12.307036740306113,20.71423891882144
31.14372245086393,22.132687846809773
10.149392206122146,14.86336059320589
30.790267556729447,29.412510416040973
32.93877065199305,24.53061489998972
21.33835591693971,27.111382553056284
36.19229233703311,14.93481123801953
34.16675318646004,18.182305931781148
26.794874042578748,13.271974051827094
12.521091946421675,22.978795736362347
21.51632974650436,18.04610464632887
20.702474329191404,13.601778247158474
11.418642037395196,17.319729675662835
15.733810178770627,24.039566353657552
15.930864672814502,24.860469674690187
29.57690231521205,20.608224994674178
39.58382235412181,28.307237281071608
25.22629439010306,13.607030078300564
10.392184011670125,17.66929521872708
25.38781001186816,28.712752669846044
33.20358098550281,14.053748237589287
21.76734234229452,15.522294661659274
11.999091529522305,17.508838859471794
35.82700807516517,26.852152303491202
14.448471316199868,20.249319374780576
32.38426679866927,15.610468833215922
17.96765952091122,14.270908254285342
27.112947448174776,17.65204674844803
29.48383201670537,17.14987304816591
33.601181553113314,19.55441968565601
32.309238197141696,20.541759186577842
25.70075426633863,17.941253004356216
19.82381415101173,23.784121299798
13.739724154291856,10.43063506717083
26.403353092952216,29.86358440039796
31.12774493529499,14.646812127067989
12.802322553819131,24.39572719860737
27.768870894326803,14.623264912202721
21.92856861030914,21.231859674342758
32.370714248409264,17.854210499035915
34.98714266996224,22.559078174441247
26.485823787655686,26.23475824712464
30.089341332784585,19.22384020799046
32.92595001369424,14.928671342127178
30.20840396048034,18.98179957785512
28.351667740659384,27.23208421685428
19.53800853381972,23.54010673546123
19.020066873949652,18.660725477594603
19.582839010375878,27.58221455037617
37.00077649699983,13.25656802271806
15.159057509461594,20.7432135673241
32.59151703806444,28.549303359353292
24.9764792296236,15.378377202089247
24.808487936925335,20.788204322792946
35.4454836742283,18.40263755147632
21.185615607174,25.75356414338139
36.200555807249145,13.235062395769507
28.280691143230523,22.577034630006366
36.94674657511676,25.396728658790746
21.61278479597904,16.13365018730802
36.93068415911591,17.843458607119537
36.20174719035618,20.15431025968918
34.786357133792066,15.08522777999178
32.552129330781135,18.95925277903245
33.76519282320874,23.513552574208294
36.92516013195303,26.30929858702956
13.68967788226709,19.927894395813404
18.655116330801903,20.469878398380676
37.307804240586165,30.54220430044162
35.49107547695169,18.559073182936284
22.864484833239203,26.102079182728435
30.368375488731438,9.78025563074981
34.94380838070711,20.08415427355394
12.183020447797752,17.018280005663634
20.450448246398697,23.41648869893136
28.323021358377787,20.523317807554026
20.58078554188085,19.582685797521
33.54802057523018,28.24892644663323
17.201533208832256,10.105900890616047
31.74021021328003,20.48325036142525
29.55019928181362,26.337837047998956
37.51509065900832,17.761506723074902
31.636601351858015,15.571211964896646
11.105082611515396,13.473852779555601
27.05424431030305,20.75619899562501
16.651523961104445,14.428668601845906
23.926477331568016,16.98776453762854
30.801019234009676,18.711786655772002
25.650323335178058,24.478007372229143
21.60408550305926,22.338336894368908
10.460691108587191,25.579716143688664
14.413936758163516,22.00344037489367
31.791918176626528,20.95820930571969
34.629671474532955,20.846542377601818
24.939088390459084,17.652051989727845
26.673991151644422,13.584729389754541
22.879133719922528,13.652742077661987
33.556594043099224,24.279273684918035
19.574360321529284,22.587842422611924
31.781520133510142,19.9294832169883
20.524611203276052,22.801665421720987
14.406997777811055,30.26121899517863
34.11277224339439,24.077708854993887
26.747915091413905,5.845393966405004
21.010764570352222,23.00273213134341
37.237176511822284,13.542896212742468
15.394902965470473,16.40862324448882
20.431480742011832,18.002568500440674
25.86348819613783,21.05413812940119
34.168684948122134,23.345400545616013
18.786638731947583,9.212832749745454
17.51628069326369,27.72574964947827
25.952003760696602,22.045864863139784
17.80625784276175,18.41949685217095
24.60274933344587,12.136282776088347
12.192916984405663,19.51730399400456
16.826858807315055,6.0982782551387675
27.835258658237297,19.076093322265763
22.389555468508114,13.410407623734379
24.547728588802865,10.751583200501203
34.682396415448,17.196612877614733
39.257396183202104,20.97989448912353
26.673749896518697,14.680414378836737
32.18364204637007,17.375457448687868
35.15347019539777,19.397962430399232
12.506627232543817,17.980355553086476
13.82685661439877,22.88394736264828
27.56408609812947,18.94401886005803
10.613862840192446,24.16986109516143
39.54403150633886,26.01935862177195
22.884354153102855,19.01454706688185
31.54353153279616,24.039323307294698
10.350725904449808,14.83084260622367
27.701049598527987,21.38365716552968
17.160728357709388,20.325239736940333
32.9134677386462,24.22046389533469
23.527826550883965,24.267306193669235
29.64321945400308,11.681397405742096
29.75650044202701,21.470895094747547
22.76003927944271,17.606675373180686
10.980067864670236,23.418531890763308
32.76377055526932,18.743445456712006
17.253957205437324,23.885598907950556
20.280759202130866,21.2046455542582
28.061063736026284,20.54060481080601
22.4394684376875,26.076852334641192
18.64846470552169,16.63420159656419
39.93159929929416,20.15190158828776
13.40228374328495,14.429765096490481
38.224895284838176,22.52307963823085
38.81033431808588,19.360417154192117
12.221217502073657,14.37106210815645
18.603227934978662,26.108960290934426
36.6591112595948,23.525575102031905
35.323210621337125,26.971573656128516
35.97538282927485,18.606744349627522
12.913813921263344,21.02372894151507
13.913611464648277,23.473310132839625
18.49351052530393,20.952962373305198
16.64113612692668,21.58322120863758
34.54305111225965,21.689168235799947
27.670895299781208,22.61931916096854
34.85660590857705,18.190320457475647
19.39426747631156,16.80740958809044
32.148892196196485,13.337060360447872
17.12720481716629,21.914715917350645
12.153307852087739,21.369634057776675
18.03208105138644,21.5833462635706
35.83937796715384,24.749697683251448
16.9449997158243,12.06110024246358
22.804605083459226,17.67102361698021
11.204727894441492,27.387789877627036
19.91584654337799,29.22294980372223
38.45870955002754,24.32726378212975
25.5930914996855,15.76828528208091
34.81887358018052,19.570876151479958
16.59958975182488,15.673975978530486
26.73790977663633,11.445405596438324
14.42293136425341,24.97424130456495
11.335099396974158,16.632086425301406
32.65393551806642,13.785610502764508
33.18829091015706,21.071947058936928
26.091661204739935,22.102212959247332
11.232763944749777,18.48259239152837
12.344547108552934,18.127151207239333
28.453423509279325,13.110575954773257
37.193388163855204,21.752019721654946
28.326767467349335,21.127685242883175
30.237280291880637,24.991250320314894
38.20905944670827,21.34636399222974
36.351416783326485,20.007679250644518
16.268073617419613,22.517388728943345
29.339971235236675,14.238353971025742
11.195299673047815,12.67162117872888
32.94538370875408,18.301393960247474
14.775893398697342,27.9855633270531
24.613053574803946,19.847684533723665
35.980394539641324,27.00687969428142
31.8943980577158,23.589524439697158
27.438175746224193,30.577707322635845
23.89509471468119,26.528992225862545
29.24027183969267,10.922427980649855
31.6394383374356,20.03613806054155
14.991621336236172,29.752230156140726
15.748423632104537,20.42100769297594
33.84165232510001,18.451290453808987
29.789091034828843,22.73426264468138
28.93298373728887,27.848042640228336
35.9612964571952,19.94680653575799
31.6196970586103,11.091046237760812
39.185419302458094,20.44517587851587
34.05716124343796,11.556993554392626
25.645590897575328,19.06003874047905
35.488863128857105,19.22661149118629
13.27272627431113,22.60095896976994
11.631036385410624,16.718937666867248
12.258808279719537,15.327075969611123
36.62874213334441,29.311105877870578
33.054438541247265,20.401533071626396
13.309612665556566,20.840699522730986
35.30301259422098,16.459599780053452
29.28433182978774,17.754094676173512
16.21477674710887,17.69103784052111
10.187855728183346,23.695417524205347
22.599378616692164,17.03670647779395
15.28837337703333,19.713304828594396
22.271382503952875,21.72745645242006
31.542152878777483,20.97640808035745
22.21824394046813,29.919457932037886
11.721712196974046,17.585534499425464
37.33336804690238,26.74772138819413
17.73907019800107,15.027686979351245
31.454697723552044,9.84710248997553
30.950819861148567,23.343616061615666
16.90930480591377,23.3267778182735
25.845689812648217,19.412126866741726
11.376439528381566,16.396274233875822
25.156120008263336,24.533921750884964
36.3390930785891,21.756371881643414
29.092054483058742,10.003891564215811
25.76585009842767,25.29670733138711
17.725073402968043,19.80639249497158
24.949644917500436,13.604244384644048
37.200889303609166,27.656069734115462
26.47415103027773,14.629950468652765
30.71969108178328,18.088424371136455
14.705884462378314,17.407928379264114
29.632859648351573,20.883783835803857
27.670511594533814,15.245814725800814
34.3773975388612,17.13061974162429
11.720994937834464,19.062246814201266
18.80170285897388,20.706695026903976
12.165200627736459,17.110787290669975
14.840065004200476,27.075983467907022
35.7662530073134,21.19519133685094
32.8883740890259,14.22541883188251
12.449788481720619,16.425080614322486
32.154606605503815,15.872663737870228
24.207656136665157,16.958744511816164
32.98037178480513,22.762388455094015
31.605765070744365,25.711589273763664
32.00563682830366,14.158948736089172
14.626838674254111,22.905045287853717
17.693778394898775,27.369788580050454
19.801727927336575,30.421600347140117
30.082505059350673,16.721098217911106
24.299488603166353,13.476249443392225
19.510593970002517,16.634824191953943
35.10399495385532,27.31048674304077
36.79229804058202,22.14381041488683
26.546256540893445,13.346399733875582
12.777776598281925,17.88474111269017
39.41266885566907,10.173894660763427
